Source,Target,Edge,Coef
SPI1,ETS2,1,0.2385048803435394
SOX2,ETS2,-1,-0.0899908526292802
SRF,ETS2,1,0.010103557266225728
POU3F3,ETS2,1,0.01768112042059796
EWSR1,ETS2,1,0.08823030545889324
CEBPA,ETS2,1,0.18249488335900685
ZBTB16,ETS2,1,0.08101976959046456
SOX12,ETS2,-1,-0.05124115521497668
E2F2,ETS2,-1,-0.0051339317616715995
TAL1,ETS2,1,0.1422346546768873
ZNF217,ETS2,-1,-0.11219577099690727
STAT5A,ETS2,1,0.05742262561684861
RUNX1,ETS2,-1,-0.051084455492257166
FOS,ETS2,1,0.03138693267848129
RUNX2,ETS2,-1,-0.028865382926872594
SATB1,ETS2,1,0.06317595068824616
PRRX1,ETS2,1,0.047217298793913294
FOXD3,ETS2,-1,-0.02289559892375084
IRF2,ETS2,-1,-0.011869203974969704
BACH1,ETS2,1,0.07351279415825991
FOXC1,ETS2,1,0.10849635239467509
IRF7,ETS2,-1,-0.06768479542768258
POU3F2,ETS2,-1,-0.14962595052947208
MAZ,ETS2,-1,-0.04729539577325523
FLI1,ETS2,1,0.08987748131232776
MAFB,ETS2,1,0.03596652865838351
FOXO3,ETS2,1,0.028589986123643992
BCL6,ETS2,1,0.02107602892595069
ASCL2,ETS2,-1,-0.15570033540601982
HOXA9,ETS2,1,0.03323606353263935
NFIL3,ETS2,1,0.04748760485704854
PAX6,ETS2,-1,-0.28546291162886916
ZNF35,ETS2,-1,-0.004787462609101401
NFIX,RARG,1,0.042369807200143404
HSF1,RARG,1,0.15394877769131676
LHX6,RARG,1,0.07643894617111434
NRF1,RARG,1,0.11249565392215148
SREBF2,RARG,-1,-0.019548641066418414
E2F1,RARG,1,0.04956963596596473
CTF1,RARG,1,0.10649950504480678
SOX9,RARG,-1,-0.03905813771584206
ZNF281,RARG,1,0.019996914065939238
PLAG1,RARG,1,0.008628898274544142
TFEC,RARG,-1,-0.046218106089767626
SP1,RARG,1,0.1664198809112772
ZNF219,RARG,1,0.04094464516226666
KLF11,RARG,1,0.0021274162410663267
SP4,RARG,-1,-0.020399027765146908
NFYA,RARG,1,0.0172849412400825
RXRA,RARG,1,0.05316024076782594
TEAD3,RARG,-1,-0.08660308856765973
KLF15,RARG,-1,-0.04140311574132167
SOX2,RARG,-1,-0.09020372082609496
PATZ1,RARG,-1,-0.10146778903088703
MAFK,RARG,-1,-0.06479754549252183
TFE3,RARG,1,0.0815749880824724
TCF3,RARG,1,0.014681195156924719
MYCN,RARG,-1,-0.011741086320309346
MZF1,RARG,1,0.029933778147614668
IKZF1,RARG,-1,-0.09020097410283272
NFATC1,RARG,1,0.2965587851034007
TAL1,RARG,-1,-0.007309403212751939
RUNX1,RARG,1,0.0650740022307076
EGR1,RARG,-1,-0.07802084715992144
MAF,RARG,1,0.05616133466504664
TFAP2C,RARG,1,0.1580934359269113
FOXD3,RARG,1,0.030264118636806125
FOXC1,RARG,1,0.029713965782598106
FOXC2,RARG,1,0.0006630868102430145
RORA,RARG,-1,-0.04420782050433147
TEAD4,RARG,-1,-0.0018977562623960747
HIC1,RARG,1,0.17964897110518327
RUNX3,RARG,-1,-0.05248163956338397
NFATC4,RARG,1,0.10878725865651143
TFAP2A,RARG,1,0.05010464380278816
MEOX2,RUNX3,-1,-0.014836436233926805
KLF13,RUNX3,1,0.022184166614249382
RARA,RUNX3,1,0.002862192334591039
SREBF2,RUNX3,-1,-0.0009619077281868599
ELF3,RUNX3,1,0.020510676157408106
ARID5A,RUNX3,1,0.03519579653530613
IRF8,RUNX3,1,0.1397591920445366
STAT4,RUNX3,1,0.0021928687314900245
SP1,RUNX3,-1,-0.021984837159278816
ZBTB33,RUNX3,1,0.013945718648210809
ZBTB7B,RUNX3,1,0.028569806171769928
HOXD9,RUNX3,1,0.0031928294295697018
LEF1,RUNX3,1,0.0194183379303226
JDP2,RUNX3,-1,-0.013601033111879183
SPI1,RUNX3,1,0.002466946293481712
SOX2,RUNX3,-1,-0.042702806645097194
SRF,RUNX3,1,0.012935751508194364
EWSR1,RUNX3,1,0.024645321721366506
NFKB1,RUNX3,1,0.09274678798643134
TCF3,RUNX3,1,0.0428388114905781
VDR,RUNX3,1,0.04629506684014827
MZF1,RUNX3,1,0.03303073878639909
NFATC1,RUNX3,1,0.07530598213005564
TAL1,RUNX3,-1,-0.09295419588115966
NKX2-5,RUNX3,-1,-0.008945301506643834
ZNF217,RUNX3,1,0.00014718367714933566
RUNX1,RUNX3,-1,-0.010858307995041784
HBP1,RUNX3,1,0.01080346518725546
ELF4,RUNX3,1,0.07956300739272013
ZEB1,RUNX3,-1,-0.021407002915630784
EGR1,RUNX3,1,0.02824464532014
IRF1,RUNX3,1,0.0640254047882984
FOXF2,RUNX3,1,0.04687316916919937
HOXC6,RUNX3,1,0.02381473612388078
PRRX1,RUNX3,-1,-0.045330417616314546
NR2E1,RUNX3,-1,-0.035373459680206894
HOXB6,RUNX3,1,0.028299777322126136
SMAD4,RUNX3,-1,-0.05835323643289775
CREB5,RUNX3,-1,-0.020415459297761545
IRF7,RUNX3,1,0.02976747966758892
FLI1,RUNX3,1,0.2169840686568373
RARG,RUNX3,-1,-0.012229257368375246
HOXC4,RUNX3,1,0.01995203415604572
TEAD1,RUNX3,-1,-0.018244002901643012
BCL6,RUNX3,-1,-0.00892670675931677
E2F8,RUNX3,1,0.09105498863017945
ASCL2,RUNX3,1,0.1657394293472685
TFAP2A,RUNX3,1,0.0372902379845218
ZNF35,RUNX3,-1,-0.043643030543890654
MEOX2,PEG10,-1,-0.08718721545220325
ELK1,PEG10,1,0.06790883699613745
LHX6,PEG10,1,0.026763285380930178
NRF1,PEG10,-1,-0.11699458117247333
SREBF2,PEG10,1,0.1506044167337646
ELF3,PEG10,-1,-0.1522687751947492
SOX21,PEG10,-1,-0.09577941619038237
MEF2A,PEG10,1,0.009420753928527344
FOXJ1,PEG10,1,0.04605890331517353
HMGA1,PEG10,1,0.1733749099556443
E2F4,PEG10,1,0.015607376760413294
SOX2,PEG10,-1,-0.05199105299555982
THRA,PEG10,1,0.02491825371356555
EWSR1,PEG10,1,0.017772531550983264
PPARG,PEG10,-1,-0.10717533948202577
TRAF4,PEG10,1,0.031859134551373194
TCF3,PEG10,-1,-0.02507211592649957
SOX12,PEG10,-1,-0.11836343411548966
SOX11,PEG10,1,0.14672809294030031
HBP1,PEG10,1,0.2044129528243213
VENTX,PEG10,1,0.01455082298405406
TFAP2B,PEG10,1,0.010405661879012885
EGR1,PEG10,1,0.03954247216902837
IRF1,PEG10,-1,-0.10549825967159482
PKNOX2,PEG10,-1,-0.15054201962410363
HOXC6,PEG10,-1,-0.07300636963612593
HOXD13,PEG10,-1,-0.017548015359693008
POU4F1,PEG10,1,0.10349727198666116
MSC,PEG10,1,0.0369565510631973
FOXC1,PEG10,-1,-0.01268813051021758
MEIS1,PEG10,1,0.07882262930486489
POU3F2,PEG10,1,0.05823285341112614
E2F3,PEG10,1,0.3528574091664533
FLI1,PEG10,1,0.05699855266848728
HOXA4,PEG10,1,0.010965206345411387
HOXB13,PEG10,1,0.15820002312818662
PRDM4,PEG10,1,0.15884720345749603
MSX1,PEG10,-1,-0.05215240423323051
NR4A1,PEG10,-1,-0.015617408453716747
HOXC4,PEG10,-1,-0.020331590989093932
BCL6,PEG10,-1,-0.07903119209980713
TFAP2A,PEG10,1,0.022218852847661542
PAX6,PEG10,-1,-0.009226307233733185
ZNF35,PEG10,1,0.03678738797681811
ETV1,NFATC4,-1,-0.005707687808642003
NFKB2,NFATC4,1,0.19067058153236766
MYBL2,NFATC4,-1,-0.04876419163691482
KLF13,NFATC4,1,0.00958849087533014
HOXC10,NFATC4,1,0.029953032472865206
TFCP2,NFATC4,-1,-0.0385118931207687
RARA,NFATC4,1,0.12807501958779274
ELF3,NFATC4,-1,-0.003026507062303352
SOX9,NFATC4,-1,-0.0055835188687482626
SP1,NFATC4,1,0.05126517175551879
HMGA1,NFATC4,-1,-0.08635989735533658
ZNF219,NFATC4,1,0.09385520578465924
KLF11,NFATC4,-1,-0.011291490870349936
SP4,NFATC4,-1,-0.009512373395587137
GBX2,NFATC4,-1,-0.11980597139806923
NFYA,NFATC4,-1,-0.03351231044961308
RXRA,NFATC4,1,0.23622126116853687
ZNF282,NFATC4,-1,-0.05327188201844
HOXD9,NFATC4,1,0.04985339438352518
SOX15,NFATC4,-1,-0.009201489058279546
STAT5B,NFATC4,-1,-0.00041192444141250543
TEAD3,NFATC4,1,0.2723614426305396
LEF1,NFATC4,-1,-0.0011727718702722323
HMGA2,NFATC4,1,0.03490202725178577
SPI1,NFATC4,-1,-0.11573576511218395
SOX2,NFATC4,-1,-0.01600672443720255
POU3F3,NFATC4,-1,-0.056174407208602596
PATZ1,NFATC4,1,0.15170405791396818
TRAF4,NFATC4,-1,-0.08752662184865773
POU3F4,NFATC4,-1,-0.019531344313764243
MAFK,NFATC4,1,0.05401464984180716
MZF1,NFATC4,1,0.10203335587225498
RFX1,NFATC4,-1,-0.023856118838161505
RUNX1,NFATC4,-1,-0.0015876614548359965
PLAGL1,NFATC4,1,0.031836763406700073
HOXB3,NFATC4,1,0.06304777642336339
EMX2,NFATC4,1,0.07215338487089118
EGR1,NFATC4,-1,-0.054658232681220234
IRF1,NFATC4,-1,-0.04891374186469144
FOXF2,NFATC4,1,0.10286046309051272
RUNX2,NFATC4,1,0.01736152308474626
NR2C2,NFATC4,1,0.019021205626955525
PKNOX2,NFATC4,-1,-0.10559206672763466
FOXD3,NFATC4,1,0.009459970391270412
HOXD13,NFATC4,1,0.012521954785398727
IRF2,NFATC4,-1,-0.03033514820368817
FOXO4,NFATC4,-1,-0.17436157328338617
SMAD4,NFATC4,-1,-0.0365451881278139
SMAD3,NFATC4,1,0.036069651622021394
TGIF2,NFATC4,1,0.08353723561405665
DLX6,NFATC4,-1,-0.00597205478357816
HOXA3,NFATC4,1,0.06552602208259706
TEAD4,NFATC4,-1,-0.0009955413893497115
SIX6,NFATC4,-1,-0.07041036234771278
MSX1,NFATC4,-1,-0.015083994946707167
ETS2,NFATC4,-1,-0.026859832565118008
PPARA,NFATC4,1,0.07766015532535474
BCL6,NFATC4,1,0.0052518111966093845
TFAP2A,NFATC4,1,0.006127338778533369
EN1,NFATC4,-1,-0.01311209614993005
ZNF35,NFATC4,1,0.05940508552137574
ELF3,HLF,-1,-0.09783825539037153
MEF2A,HLF,1,0.4574343429144475
STAT4,HLF,1,0.5589620136145135
SP1,HLF,-1,-0.017122818971284953
KLF11,HLF,1,0.061556578215041215
SP4,HLF,-1,-0.0866933447302992
TEAD3,HLF,-1,-0.0043760675667534315
KLF15,HLF,1,0.151044692584234
JDP2,HLF,1,3.4689713616212427e-06
SPI1,HLF,-1,-0.16275913431730207
SOX2,HLF,-1,-0.05900108705867008
POU3F3,HLF,1,0.11285142055349874
PATZ1,HLF,1,0.10723911341274715
CEBPA,HLF,1,0.07599549008919941
TCF3,HLF,-1,-0.06580001146694421
JUN,HLF,-1,-0.054153982894199065
TAL1,HLF,1,0.1899857159967144
ELF4,HLF,-1,-0.27176014307599344
EGR1,HLF,1,0.04057542096458805
IRF1,HLF,-1,-0.04905726198462642
SATB1,HLF,1,0.0744662417564315
TFAP2C,HLF,1,0.07570959741622536
MAX,HLF,1,0.09253050979545031
FOXD3,HLF,-1,-0.0006165106002048759
IRF2,HLF,1,0.016667657067713514
SMAD4,HLF,1,0.03745521802027021
ATF2,HLF,1,0.018678665417769344
NR2F1,HLF,1,0.2099543800298606
CREB5,HLF,-1,-0.05623840900734824
IRF7,HLF,-1,-0.03138826494923381
TCF7L2,HLF,1,0.10106343260222739
TBX5,HLF,-1,-0.02094943129786036
AR,HLF,1,0.009060132848608755
MAFB,HLF,-1,-0.06520382090307526
ARID3A,HLF,-1,-0.1589635464862611
TBP,HLF,1,0.005745269435893778
BCL6,HLF,-1,-0.1102373862563466
ZNF35,HLF,-1,-0.05179759335789022
MEF2D,ARID3A,1,0.04026776656044004
RARA,ARID3A,1,0.0036052450302699107
ELF3,ARID3A,1,0.08032763901716965
HOXD10,ARID3A,-1,-0.0051574561399536385
SOX21,ARID3A,-1,-0.08699210943854102
ETS1,ARID3A,1,0.04063196761792344
MEF2A,ARID3A,1,0.01831396903182755
TP53,ARID3A,1,0.03159206428203712
KLF11,ARID3A,1,0.011460618566617753
SP4,ARID3A,1,0.0005888094995911656
KLF15,ARID3A,-1,-0.010383439275145715
SOX13,ARID3A,1,0.008168728549399418
SPI1,ARID3A,-1,-0.03898996020029242
SOX2,ARID3A,-1,-0.09365975747576417
SRF,ARID3A,1,0.05442256955266987
TBX2,ARID3A,1,0.06082655042091106
TCF3,ARID3A,1,0.05455194457443655
VDR,ARID3A,1,0.10338884893386095
IKZF1,ARID3A,1,0.08677209024421853
SOX11,ARID3A,1,0.048083728319035714
HOXB9,ARID3A,1,0.001976777063272538
ELF4,ARID3A,1,0.006992733865269837
HOXC11,ARID3A,1,0.018566588059713632
EGR1,ARID3A,-1,-0.024894263319431505
IRF1,ARID3A,1,0.0324373135715508
SATB1,ARID3A,1,0.009837855730721828
POU4F1,ARID3A,1,0.008837771545040589
KLF12,ARID3A,1,0.019821905709647696
FOXC2,ARID3A,1,0.005394667659001904
FLI1,ARID3A,1,0.08279540420828278
TBX5,ARID3A,1,0.0025202094717014798
FOXP3,ARID3A,1,0.0315789166576045
PPARA,ARID3A,1,0.057387701172634295
BCL6,ARID3A,1,0.03352874718418992
SREBF1,ARID3A,1,0.034413178132257985
TFAP2A,ARID3A,1,0.06808278872928004
CPEB1,ARID3A,1,0.15460532270301944
NR2F6,FOXM1,1,0.008495442823388993
NFIX,FOXM1,1,0.03603530138417068
SOX18,FOXM1,-1,-0.01661631692309054
NR1H2,FOXM1,-1,-0.0446994173240189
MYBL2,FOXM1,1,0.3206811281166525
SREBF2,FOXM1,1,0.05378175472480987
ELF3,FOXM1,1,0.020520121978568208
E2F1,FOXM1,1,0.16361101856944776
ZNF281,FOXM1,-1,-0.08329703190618133
FOXJ1,FOXM1,1,0.010629029869341215
TRIM28,FOXM1,1,0.03246131054176691
SP1,FOXM1,1,0.056478674342497474
SP4,FOXM1,-1,-0.02710284309225781
E2F4,FOXM1,-1,-0.02158136323863825
SOX4,FOXM1,-1,-0.015074654016791563
GABPA,FOXM1,-1,-0.005543236561630818
STAT5B,FOXM1,-1,-0.06246083380561413
LEF1,FOXM1,1,0.042414504691454274
KLF15,FOXM1,-1,-0.008462011439094393
HMGA2,FOXM1,1,0.07637492251228209
SPI1,FOXM1,-1,-0.03509953777133316
SOX2,FOXM1,1,0.013392084379962312
SRF,FOXM1,-1,-0.07635635158282965
THRA,FOXM1,1,0.05448928607037966
POU3F3,FOXM1,1,0.04569410342743134
TFE3,FOXM1,1,0.19461640564068963
TCF3,FOXM1,1,0.014925463970453098
MYCN,FOXM1,-1,-0.039320110259791465
SOX12,FOXM1,1,0.049799821875506446
NFATC1,FOXM1,1,0.0749863124443776
JUN,FOXM1,-1,-0.0021669189461086796
STAT5A,FOXM1,1,0.032228453444878
RUNX1,FOXM1,1,0.022067678328660943
SOX11,FOXM1,1,0.11639101763705054
TFAP2B,FOXM1,1,0.03553274197576231
EGR1,FOXM1,1,0.03430559965715227
IRF1,FOXM1,1,0.012455381973724703
MAX,FOXM1,-1,-0.08243245108388784
FOXD3,FOXM1,-1,-0.0006416580894001113
FOXO4,FOXM1,-1,-0.034898132786039586
FOXC1,FOXM1,-1,-0.01129291249624754
NR2F1,FOXM1,-1,-0.03805005265983611
TCF7L2,FOXM1,-1,-0.0655200090389647
TTF1,FOXM1,1,0.13087155642118492
E2F3,FOXM1,1,0.15624622450764672
RORA,FOXM1,-1,-0.006156043145493338
HOXB13,FOXM1,1,0.008410757969502166
TBX5,FOXM1,1,0.0016665974780545574
AR,FOXM1,1,0.03657168800501169
FOXP3,FOXM1,1,0.03964322083485265
TEAD4,FOXM1,1,0.08856627168605896
MAFB,FOXM1,-1,-0.10441535705832755
ZNF589,FOXM1,1,0.010241961689932104
MLX,FOXM1,1,0.15839790012591773
SREBF1,FOXM1,-1,-0.04511622018754726
NFIX,HOXC4,1,0.01923253701431709
MEOX2,HOXC4,-1,-0.023305982595054255
HOXC10,HOXC4,1,0.047618478742697805
NRF1,HOXC4,1,0.018753030052379476
RARA,HOXC4,1,0.0008328161788304705
ETS1,HOXC4,1,0.010157857155915077
SOX9,HOXC4,-1,-0.01978783681055115
ZNF281,HOXC4,1,0.03499357589195911
FOXJ1,HOXC4,1,0.004624746221606613
SP1,HOXC4,-1,-0.0008590153604300987
KLF11,HOXC4,-1,-0.050110889189526546
E2F4,HOXC4,-1,-0.0026725054471412302
NFYA,HOXC4,1,0.018070184557166444
HOXD9,HOXC4,1,0.02233142503492859
SOX15,HOXC4,1,0.0721884966434635
LEF1,HOXC4,-1,-0.02038922296360543
KLF15,HOXC4,-1,-0.010390618913122419
SPI1,HOXC4,1,0.016686515137728352
SOX2,HOXC4,1,0.04066189185567799
SRF,HOXC4,-1,-0.06839093541101361
POU3F3,HOXC4,-1,-0.026610308243524554
TRAF4,HOXC4,1,0.00898800500410372
CEBPA,HOXC4,-1,-0.0067987660407228655
TCF3,HOXC4,1,0.033513096638308516
ATF5,HOXC4,1,0.016557514527802786
SOX12,HOXC4,-1,-0.045079271911098534
TAL1,HOXC4,1,0.05487489948435509
XBP1,HOXC4,-1,-0.030040665631845858
RUNX1,HOXC4,1,0.01827774682678934
HOXC11,HOXC4,1,0.15283618650992228
EMX2,HOXC4,-1,-0.004368346190387139
EGR1,HOXC4,1,0.058417077810872534
IRF1,HOXC4,1,0.002344031639672739
RUNX2,HOXC4,1,0.007659542987041551
HOXC6,HOXC4,1,0.39029343093882646
PRRX1,HOXC4,-1,-0.01925055211413943
HOXD13,HOXC4,1,0.010873553501270044
NR2E1,HOXC4,-1,-0.045825466803841135
IRF2,HOXC4,-1,-0.0017557906088817065
LMO2,HOXC4,1,0.007844609571359754
BACH1,HOXC4,-1,-0.050931600670350255
NF1,HOXC4,1,0.01681553736579417
FOXC1,HOXC4,1,0.0032208734787104428
HOXA10,HOXC4,1,0.1259640750142888
SMAD3,HOXC4,-1,-0.004029841809534179
FOXO1,HOXC4,1,0.03356056872636454
NKX3-1,HOXC4,1,0.005088924629048824
IRF7,HOXC4,1,0.001448601063437733
POU3F2,HOXC4,1,0.03335956313870629
RFX3,HOXC4,-1,-0.011930680314216879
HOXA4,HOXC4,1,0.030276183594551406
SOX1,HOXC4,-1,-0.04031127679933373
PRDM4,HOXC4,1,0.027504675497155646
MSX1,HOXC4,1,0.05795390187128803
MAFB,HOXC4,1,0.01868290048032578
RUNX3,HOXC4,1,0.016121489990840905
FOXM1,HOXC4,1,0.05859970997811033
FOXO3,HOXC4,-1,-0.011326723164023398
TFAP2A,HOXC4,1,0.009591862931891036
NFIL3,HOXC4,1,0.020608676797944432
EN1,HOXC4,1,0.014765289393103733
NR2F6,TEAD1,1,0.05794860632196979
SOX18,TEAD1,-1,-0.06696437909496843
ELF5,TEAD1,-1,-0.18561067039852797
MEOX2,TEAD1,1,0.050583271058984663
ELK1,TEAD1,-1,-0.04370219228900062
FOSL1,TEAD1,1,0.14262230465109896
RARA,TEAD1,1,0.037441838452054635
SREBF2,TEAD1,-1,-0.015485795356324581
HOXD10,TEAD1,1,0.015350121352138191
ARID5A,TEAD1,-1,-0.13286795018465494
SOX21,TEAD1,-1,-0.027794660852205503
MEF2A,TEAD1,1,0.2351940407251362
TRIM28,TEAD1,1,0.025712216107352918
SP1,TEAD1,1,0.11679896936503013
HMGA1,TEAD1,1,0.003863452162111699
ZBTB7B,TEAD1,1,0.03540781735561045
SP4,TEAD1,1,0.02389228001486582
GABPA,TEAD1,1,0.009368921766319462
ETV6,TEAD1,1,0.05638358057610001
KLF15,TEAD1,1,0.03185281355191024
SOX13,TEAD1,1,0.015160593496620633
HMGA2,TEAD1,1,0.10444650405576535
JDP2,TEAD1,-1,-0.026483488352503123
SPI1,TEAD1,-1,-0.1317102340344751
EWSR1,TEAD1,1,0.08895589048741544
CEBPD,TEAD1,-1,-0.02918743389212995
PATZ1,TEAD1,-1,-0.10009088526047814
TRAF4,TEAD1,-1,-0.01674643727069048
POU3F4,TEAD1,1,0.04011468430930886
ZBTB16,TEAD1,1,0.04464571075501293
VDR,TEAD1,1,0.09257192536554054
JUN,TEAD1,1,0.04393631618036579
ZNF217,TEAD1,1,0.007635959842551186
XBP1,TEAD1,-1,-0.03962006107723067
SOX11,TEAD1,1,0.00024405174757612523
FOS,TEAD1,-1,-0.03461659184517216
IRF1,TEAD1,-1,-0.030288767222268493
FOXF2,TEAD1,-1,-0.005257735915528996
NR2C2,TEAD1,1,0.03627921937287039
SATB1,TEAD1,1,0.04367174539988007
PRRX1,TEAD1,-1,-0.014844605091450379
VAX2,TEAD1,1,0.0720216967378182
BRCA1,TEAD1,1,0.0330657244566695
PRDM1,TEAD1,1,0.08266000120501753
FOXO4,TEAD1,-1,-0.049561289148134895
SMAD4,TEAD1,-1,-0.09528822021130412
NKX2-2,TEAD1,1,0.0359296897069862
NR2F1,TEAD1,1,0.196086801754845
POU3F2,TEAD1,1,0.28606602556727606
TCF7L2,TEAD1,1,0.06736170410171706
ETV3,TEAD1,1,0.04030302712687068
MSX2,TEAD1,1,0.004951451382390761
AR,TEAD1,1,0.017502483052611376
TEAD4,TEAD1,-1,-0.04183086941734921
ARID3A,TEAD1,-1,-0.12677541794663166
TBP,TEAD1,-1,-0.018541921770411484
PPARA,TEAD1,1,0.10175863077806177
NKX6-1,TEAD1,-1,-0.026111526590074628
HOXA9,TEAD1,1,0.008362466786391413
PAX6,TEAD1,1,0.05050390957009079
EN1,TEAD1,1,0.013800262180398884
NR2F6,TBP,1,0.032387016101014424
SOX18,TBP,1,0.037026748059803015
MEOX2,TBP,-1,-0.04879962904606989
ELK1,TBP,1,0.045092498565739055
HOXC10,TBP,1,0.014769823407885473
LHX6,TBP,1,0.02978541041491948
RARA,TBP,1,0.005989739605618885
SREBF2,TBP,-1,-0.03589567053559225
ERF,TBP,1,0.08325199990101877
E2F1,TBP,1,0.048206666959554334
ETS1,TBP,-1,-0.03289961953286342
IRF8,TBP,1,0.13631434595783143
MEF2A,TBP,1,0.011928696518812017
AHR,TBP,-1,-0.011477112648774114
ZNF281,TBP,1,0.1116952653462104
FOXJ1,TBP,-1,-0.07351399063768624
TFEC,TBP,1,0.07145781100280471
SP1,TBP,-1,-0.038549537164641275
HMGA1,TBP,1,0.04079175751943706
SP4,TBP,-1,-0.12147601250224335
SOX4,TBP,1,0.022443882731892826
GABPA,TBP,1,0.176495968514504
ZNF282,TBP,1,0.004045324156859993
HOXD9,TBP,1,0.05937241309444777
ETV6,TBP,-1,-0.0022571279419629667
KLF15,TBP,1,0.020768403448798208
HMGA2,TBP,1,0.036332544755818603
SPI1,TBP,1,0.027653884043352377
POU3F3,TBP,-1,-0.10385333430367161
TRAF4,TBP,1,0.019156594811153928
CEBPA,TBP,-1,-0.06394570593786503
MAFK,TBP,-1,-0.013467282503154255
ZBTB16,TBP,-1,-0.02377411951855437
MYCN,TBP,1,0.04196889616483271
ELK3,TBP,1,0.0064289308281041254
VDR,TBP,-1,-0.018328158075897695
IKZF1,TBP,-1,-0.17550514847399712
RFX2,TBP,1,0.082348806238151
JUN,TBP,-1,-0.04881902058232585
ETV4,TBP,1,0.0077992076393967515
SOX11,TBP,-1,-0.01050005411444138
HOXC11,TBP,1,0.06779554136912416
EGR1,TBP,1,0.03073210345347335
IRF1,TBP,-1,-0.018386500569245137
VAX2,TBP,-1,-0.1306547354507987
FOXD3,TBP,-1,-0.004223969424803838
HOXD13,TBP,-1,-0.025606669300384282
NR2E1,TBP,1,0.020730821404739606
IRF2,TBP,1,0.000628125822026352
POU4F1,TBP,1,0.0312821221091235
PRDM1,TBP,-1,-0.06447797052626045
FOXO4,TBP,1,0.014050897000558988
FOXC1,TBP,1,0.02339027771062788
ETV5,TBP,1,0.009358813958485613
HOXA10,TBP,1,0.014969305397431073
FOXO1,TBP,-1,-0.021388595727778834
MEIS1,TBP,-1,-0.07703675650112214
IRF7,TBP,-1,-0.02710230840389599
POU3F2,TBP,1,0.16869330523148884
DLX6,TBP,1,0.07888813535653542
FEV,TBP,-1,-0.015404393324605485
HOXB2,TBP,1,0.007568988850048403
ETV3,TBP,1,0.01657843930053874
HOXB13,TBP,-1,-0.053812819032449
HOXC4,TBP,1,0.013006243972986553
ELF2,TBP,1,0.164032468784582
FOXO3,TBP,1,0.12425692064917787
TFAP2A,TBP,1,0.06568909814516193
CPEB1,TBP,1,0.03907027371792468
EN1,TBP,-1,-0.006809919448423511
ZNF35,TBP,1,0.15642075428130633
NR2F6,ZNF589,-1,-0.05721540851789172
MEF2D,ZNF589,1,0.03126214229069459
ELF5,ZNF589,1,0.24780582354099084
HOXC10,ZNF589,1,0.11624839314227305
RARA,ZNF589,-1,-0.042889136926209964
SREBF2,ZNF589,1,0.018590654640315323
ELF3,ZNF589,1,0.17749796562923328
HOXD10,ZNF589,1,0.08946685415310807
SOX21,ZNF589,-1,-0.04139429268459476
ETS1,ZNF589,-1,-0.024164222359565467
IRF8,ZNF589,1,0.012424955081322254
MEF2A,ZNF589,1,0.05320061236957117
SOX9,ZNF589,-1,-0.0501528252702798
ZNF281,ZNF589,1,0.032282963849264545
FOXJ1,ZNF589,-1,-0.03507253464492218
ZBTB33,ZNF589,1,0.006975859502546038
HOXC13,ZNF589,-1,-0.010072183574967612
GBX2,ZNF589,1,0.019485193373348707
NFYA,ZNF589,1,0.03652918565723467
RXRA,ZNF589,1,0.0649177274663846
GATA6,ZNF589,1,0.03744212756565637
LEF1,ZNF589,1,0.07082406172949372
SOX2,ZNF589,1,0.12391060933930616
SRF,ZNF589,1,0.06829875730389037
POU3F3,ZNF589,1,0.07399435424190785
CEBPD,ZNF589,-1,-0.008026416698268129
PPARG,ZNF589,1,0.005001743889968236
POU3F4,ZNF589,1,0.018810646111576665
CEBPA,ZNF589,1,0.02769561158385218
MAFK,ZNF589,1,0.05255513284945481
TCF3,ZNF589,1,0.05386332398119307
VDR,ZNF589,-1,-0.12476964756623167
IKZF1,ZNF589,1,0.04732967564223564
NFATC1,ZNF589,-1,-0.06625207254211228
JUN,ZNF589,-1,-0.01703421695779126
CEBPG,ZNF589,-1,-0.032011974475204374
TAL1,ZNF589,-1,-0.018022111409140815
ZNF217,ZNF589,1,0.042544842480928616
RUNX1,ZNF589,-1,-0.09266052418728661
HOXB9,ZNF589,-1,-0.1097343379524494
HOXC11,ZNF589,-1,-0.004157584338973516
EMX2,ZNF589,1,0.01997164563442879
IRF1,ZNF589,1,0.04960466424062962
NR2C2,ZNF589,1,0.11930536350504652
SATB1,ZNF589,-1,-0.002741936049107711
TFAP2C,ZNF589,-1,-0.04753909036604061
ONECUT2,ZNF589,1,0.22103562086222092
HOXD13,ZNF589,-1,-0.03626024731358131
HOXB6,ZNF589,1,0.045793389645123486
POU4F1,ZNF589,-1,-0.021833829056733138
PRDM1,ZNF589,-1,-0.0846206466628116
FOXO4,ZNF589,1,0.008745042316615064
NF1,ZNF589,1,0.052254839452077304
FOXC1,ZNF589,-1,-0.11909867356123885
ETV5,ZNF589,-1,-0.06365862239953335
HOXA10,ZNF589,-1,-0.04577109522800356
FOXO1,ZNF589,1,0.07597329938010224
FOXC2,ZNF589,-1,-0.10363636503536841
NKX3-1,ZNF589,-1,-0.03555946670418271
NR2F1,ZNF589,1,0.016653222867920425
POU3F2,ZNF589,-1,-0.06474518236571379
HOXD11,ZNF589,-1,-0.11595919227850024
SOX1,ZNF589,-1,-0.0013435886965727638
AR,ZNF589,-1,-0.0073733634627890675
MAFB,ZNF589,1,0.00634721172903761
